latitude,longitude,num_nearby_attractions
34.02569,-118.76618,0
34.09012,-118.2508,3
33.9904,-118.47449,19
34.076832,-118.605566,0
34.08792519706724,-118.30620843882916,5
34.05995267405577,-118.38465033193565,0
34.05905,-118.03227,4
33.97104,-118.36843,3
34.0407,-118.46425,1
34.1083404,-117.8742598,0
33.98205,-118.46596,12
34.09091,-118.37358,7
34.06155113618923,-118.39750637354685,9
34.20085,-118.53967,0
34.02543,-118.48779,5
34.018,-118.31393,1
34.16369,-118.60518,1
34.05161,-118.33547,1
34.0814,-118.404,1
34.05881,-118.4252,2
34.08380319741326,-118.37144194488351,4
34.11259,-118.16732,8
34.07842,-118.37521,3
34.10053,-118.34637,20
34.0368,-118.39049,2
34.098689356274434,-118.12056906051473,0
34.04704251643428,-118.31814905333064,1
34.08255,-118.34785,5
33.9014101,-118.4191338,2
34.06169,-118.29553,6
34.00563,-118.32778,2
34.05042,-118.24104,20
33.99531,-118.43991,1
34.03912188985282,-118.3655556616225,1
34.10936,-118.3278,20
33.81857,-118.17511,1
34.14306920000001,-118.3696496,5
34.25115,-118.26976,0
33.8417,-118.34744,3
34.02682,-118.17999,2
34.04197,-117.85721,0
33.81881,-118.16975,1
33.98601080909141,-118.36945789509316,1
34.003,-118.44742,1
34.04371,-118.37921,0
34.09821,-118.59935,0
33.82261,-118.27658,0
33.8994278624291,-118.34845928895332,4
34.0109,-118.45105,4
34.04467,-118.88574,2
34.10383,-118.3092,5
34.09643,-118.37907,7
34.05732,-118.4496,8
33.99351,-118.47741,18
34.13402,-118.25214,2
34.10664,-118.29931,5
34.10469,-118.31287,7
34.09768,-118.31752,20
34.0963,-117.71724,4
34.494058681784935,-118.31016838621365,1
33.77871,-118.15526,2
34.11657,-117.88297,1
34.09058947362352,-118.34442179321128,8
33.99293,-118.45293,4
33.95383,-118.34603,1
34.05915,-118.46987,2
34.09649,-118.34677,20
33.95862,-118.43342,0
34.1638,-118.37674,5
34.09103993444642,-118.34563772404196,11
34.10135,-118.34901,20
34.60802,-118.16714,0
33.98823,-118.31975,2
33.97433719923422,-118.30200801473904,0
34.103976694305224,-118.33245346070936,20
34.13791,-118.34001,13
33.87998,-118.40854,5
34.064277769061974,-118.12190932366872,3
33.7654,-118.39048,4
34.18373847247875,-118.59257133474809,0
33.99147,-118.46268,10
33.98917604987525,-118.35979562389258,2
34.09505,-118.30726,1
34.04276,-118.25846,20
34.05598,-118.30342,9
34.10226,-118.3475,20
34.05823,-118.38472,0
33.82173904051082,-118.38722211060268,3
34.008383234427086,-118.29764575722136,1
34.05911544897192,-118.38261169670348,1
34.083732384586945,-118.37704385760446,6
34.10819784495778,-118.41610618153842,2
34.1799603,-118.3070617,2
33.98832681099428,-118.4629921778853,15
33.9266609818319,-118.37666284480883,1
33.74196388781791,-118.38885463809812,4
34.05154034404262,-118.26280292097142,14
34.06959,-118.15506,1
34.00948223753742,-118.11354056416712,0
34.05254851628113,-118.26112632350755,12
33.78821,-118.16008,2
34.06217006688452,-118.3612737679576,7
34.08917435701116,-118.36162306122311,8
34.106500334771994,-118.33720155285948,20
34.03545,-118.34504,0
34.143399042016334,-118.25655389220276,3
34.04388,-118.44703,2
34.06269,-118.376,3
33.97452,-118.4579,2
34.06021,-118.38543,0
34.08139,-118.43384,3
34.09402,-118.34663,20
34.09376,-118.3343,20
34.0740868,-118.3618318,4
33.98044,-118.46175,7
34.10628,-118.30312,3
33.78216,-118.18712,5
33.77435,-118.19936,12
34.15841,-118.47083,2
34.0529983,-118.3285867,2
33.8282,-118.3076,1
33.99150605232514,-118.47530355236012,17
34.06351,-118.46971,1
34.08107,-118.04669,3
34.10110901446533,-118.19800420342972,7
34.06213,-118.40187,10
33.88266,-118.28848,1
34.04301176182643,-118.25893823784718,20
33.92693367230465,-118.35753730771091,2
33.9731,-117.91151,3
34.07503,-118.28688,1
34.05152,-118.10283,0
34.18869,-118.39661,4
34.03281,-118.34751,0
33.84496,-118.38859,11
34.1058,-118.31303,6
34.04721758237261,-118.27697687963996,3
33.87119,-118.37202,2
34.10101,-118.33187,20
34.20736,-118.61517,2
34.10889837174398,-117.72953780638288,1
34.049442,-118.435349,0
33.99297,-118.43847,1
33.880981,-118.311928,1
34.16133,-118.33425,5
34.04015,-118.33722,1
34.06074,-118.24633,20
34.05231,-118.64302,0
33.76405,-118.19236,20
33.99033650753795,-118.47016137303406,20
34.14567096457195,-118.2541491834972,4
34.004167691294825,-118.48383669802767,15
34.19729,-118.39734,1
34.03924,-118.61482,1
33.99456,-118.44433,1
34.10455,-118.02686,0
34.0915,-118.37306,6
34.06854061472248,-118.133240905703,0
33.99444,-118.4561,4
34.03519,-118.52701,5
34.1864,-118.54909,2
34.15386,-118.33928,6
33.99194,-118.04437,2
34.048041234328814,-118.91576344083563,2
34.15018,-118.36386,1
34.04356198058762,-118.568882878358,3
34.06065,-118.12026,4
33.76921916341388,-118.16631929656918,5
34.10057,-118.34809,20
34.16912,-118.63074,2
33.7724,-118.19692,13
33.94362289403834,-118.35419115245728,2
34.10515,-118.29945,5
33.891266,-118.233406,3
34.42443,-118.45403,0
34.091944254474924,-118.34426640010962,10
34.06695,-118.28081,5
34.04465,-118.29344,5
34.14595926443664,-118.37334223592345,3
34.15032,-118.25687,3
34.00952,-118.49413,20
34.02525,-118.49346,7
34.0669,-118.0924,2
34.14491,-117.94989,1
34.12404,-118.60612,1
34.062395084441086,-118.34547728349128,4
34.040764,-118.165545,2
34.16255,-118.39738,0
34.106440465857695,-118.20528194759186,7
34.16884666933563,-118.40339279259034,1
34.01452765694469,-118.23942701293436,1
33.98964,-117.96123,1
34.02701920213188,-118.44808750840076,0
34.06994,-118.3831,2
33.753983375137324,-118.12187433120556,3
34.087712761311955,-118.38635503766962,7
34.02524,-118.50261,8
34.12606359151062,-118.05969478110784,0
33.97383,-118.40894,1
34.14253,-118.19618,0
33.84258,-118.31102,1
34.04783,-118.09083,0
34.100553335922214,-118.2264834211547,1
34.04257,-117.79522,0
34.05563,-118.27991,7
34.12614,-118.22361,1
33.86155,-118.40175,5
33.9972,-118.47323,13
34.27027,-118.47635,0
33.98035,-118.46663,11
34.06068,-118.38366,1
34.10537,-118.22686,1
33.97662,-117.90249,0
34.08098,-117.92538,1
34.06762025441825,-118.39016948205196,3
33.92837096740298,-118.36201929187251,2
34.14802,-118.59055,0
34.04935,-118.43606,0
34.031118059469264,-118.26569924069388,4
34.02753,-118.40779,3
34.02871,-118.38523,10
33.97252,-118.32584,0
34.05035,-118.25035,20
34.10399,-118.1318,0
34.07581,-118.38948,3
33.99434,-117.97482,1
34.0224,-118.40304,7
34.024475323858944,-118.39019720582324,8
34.05584,-118.42504,2
34.03523,-118.28264,5
34.05778,-118.28898,4
33.35485,-118.33059,9
34.06029,-118.26164,9
34.1606,-118.37533,4
34.15760121292539,-118.11682118828408,0
34.06113357404312,-118.019129731134,1
34.04119,-118.3496,0
34.04452,-118.25166,20
34.09598,-118.35254,20
33.99089,-118.44334,1
34.15856,-118.4936,3
34.14893,-118.62551,0
34.043,-118.25063,20
34.08518,-118.35108,9
33.80687,-118.39222,3
34.0978,-118.31901,20
34.10462,-118.3432,20
33.97165,-118.29818,0
33.82603,-118.31636,3
34.00986,-118.35136,5
33.93484,-118.32453,0
33.98115,-118.38063,1
34.1093,-118.37435,1
33.90227605249584,-118.33054434883373,1
33.9865849,-118.4302068,2
33.76724,-118.18789,18
34.10332,-118.10885,2
33.8325295,-118.3888793,5
34.061031607664994,-118.3833892384345,1
34.05023959594268,-118.2483693800158,20
34.0881887541385,-118.362257773679,7
34.01369,-118.23852,1
34.09956,-118.29504,6
34.05851,-118.38517,0
34.002909639189454,-118.23663874388534,0
34.08700902904135,-118.38673170122703,7
34.12878,-118.44365,2
33.9881959,-118.453554,4
33.98462,-118.46943,17
34.013,-118.45773,4
34.16719,-118.33809,3
34.10882,-118.33021,20
33.86401,-118.29415,1
34.12921,-118.24249,2
34.16386,-118.45835,1
34.0190130442271,-118.15775680917018,1
34.09275,-118.11799,1
34.06758,-118.36527,10
34.13886,-118.41177,3
33.988200858464445,-117.936679248264,2
33.8733,-118.37391,2
34.052710049495474,-118.26296964620003,10
34.06275,-118.4429,8
34.09368,-118.3644,8
34.117125544620464,-118.36820201389943,2
34.03419,-118.29388,2
34.37485966891624,-118.4246366036271,1
33.96274,-118.39676,0
34.06599965595238,-118.26417210396008,12
34.00414,-118.42464,1
34.05848,-118.38485,0
34.03201,-118.48347,4
34.17757,-118.3685,2
33.83479,-118.24696,0
33.99538,-118.44182,1
34.18081,-118.1324,3
34.03971,-117.99771,1
33.99433080180529,-118.48125685497013,15
34.0994,-118.34438,20
34.05643,-118.40201,3
34.07928,-117.90181,0
34.0325,-118.26533,3
33.802133071418766,-118.29069696744116,1
34.14551,-118.20066,0
34.04213,-118.73965,2
34.02216,-118.31396,2
34.15298,-118.60814,0
34.02903,-117.8053,1
34.061797875003194,-118.30008182496894,8
33.95857,-118.4325,0
34.01356,-118.23822,1
34.06132309393705,-118.33285115094994,3
34.16458442076811,-118.03861046399555,1
34.02628,-118.47938,4
34.00957,-118.42007,3
34.19849,-118.46688,0
33.99619,-117.96684,1
34.17246,-118.65202,0
34.00302,-118.479,13
34.16249,-118.36835,3
34.19625716974569,-118.46061216494334,0
33.86422,-118.07195,3
34.08612,-117.95559,2
34.18551827972363,-118.553725556704,0
34.04985321384678,-118.77687892779194,1
34.03419,-118.34528,0
33.96063,-118.36498,2
33.98436,-118.33309,3
33.82511,-118.19072,0
34.06318,-118.373,3
33.82204,-118.12465,2
34.08913,-118.12391,1
34.13167,-117.84929,0
34.03512,-118.34169,0
34.4487,-118.39494,0
34.00763414760318,-117.89959199569884,0
33.974262,-117.876999,1
34.09865,-118.42854,0
34.16408931105565,-118.4520403086948,0
34.09533,-118.35917,7
33.90107,-118.41098,1
34.167504982063456,-118.35614015708344,2
34.12536,-118.0616,0
34.10151,-118.32984,20
34.13165157720478,-117.8516336157918,0
34.1407,-117.99929,4
34.10426,-118.02302,1
33.9989933704913,-118.3179815165739,0
34.04218,-118.25629,20
34.16641,-118.38578,3
34.28146,-118.56037,2
34.4376,-118.48254,0
34.09897,-118.36306,7
33.98389,-118.4681,17
34.05436,-118.11061,2
34.37656,-118.42499,1
34.09058,-118.33515,11
34.08014514302543,-118.10268703365033,2
34.07756,-118.1152,1
34.11792964333773,-118.32687077616636,1
33.76863,-118.15836,6
33.98803,-118.46329,16
34.0468636,-118.7807306,1
33.84508,-118.30848,0
33.969,-118.42612,2
34.02821,-118.20484,0
34.10668,-117.843,1
34.13837,-118.25193,3
34.224277102966795,-118.56527833415602,0
34.07606,-118.3645,8
34.06001,-118.38475,0
33.9675,-118.31206,0
34.05631,-118.40868,5
33.9968345817238,-118.46564945376603,8
34.12310746564796,-118.06307664143402,0
34.01149,-118.23481,0
33.93807,-118.33944,1
34.05338685136433,-118.37812555976932,0
34.05296061929014,-118.25170622918334,20
34.01956,-118.48893,10
34.09368,-118.32304,20
34.14964,-118.25198,4
33.90414,-118.42126,1
33.91823,-118.36632,3
34.1624,-118.37317,5
34.08854799999999,-118.3749141,7
33.98258,-118.46468,12
34.04375716335006,-118.26170560764967,20
33.97498,-117.91414,3
34.09908,-118.3654,7
34.08288,-118.0742,1
33.99575338252608,-117.94245291960648,1
34.08903785924936,-118.37029085625588,8
33.95501242087144,-118.4469137015176,2
34.17186,-118.27867,1
33.98431523356821,-118.4413678908964,2
34.12407,-118.14004,1
34.04602,-118.27052,13
34.08348,-118.08563,1
34.0917,-118.33132,12
34.02458,-118.79057,1
33.85909543694741,-118.12788212141508,3
34.10254,-118.34193,20
34.14116,-118.62119,1
34.13075,-118.35472,17
34.02366,-118.49157,6
34.07904,-118.30853,3
33.88304,-118.37659,3
33.977183465207865,-118.29747063512548,2
34.12592,-118.1908,1
34.1005,-118.34233,20
34.0874826,-118.2562482,2
34.089,-118.35445,10
34.00471,-118.39476,2
34.09005,-118.41722,3
33.94542,-118.24939,0
34.00493989835694,-118.45973374020087,4
34.10976,-118.32213,20
34.05998,-118.38263,1
34.08314,-118.27589,5
33.87982,-118.40363,4
34.149181997538754,-118.6737948527784,0
34.067210769784765,-118.37559193829686,3
34.12133,-118.42465,1
34.09887510785244,-118.30191682953752,3
34.03857610841062,-118.18817802511234,2
34.01284027680971,-118.45769169373278,4
34.04799,-118.48901,0
34.13213,-118.22125,0
34.02138,-118.36171,1
34.10279,-118.25334,8
34.17933,-118.59829,1
33.899602993177226,-118.30059076420116,2
34.10401,-118.30345,4
33.98724,-118.21563,0
34.04582,-117.91017,1
34.05647,-118.29479,6
34.0486816,-118.242241,20
34.68858,-118.12488,0
34.0601142,-117.9834052,1
34.11687,-118.63389,1
34.078,-118.35096,7
33.35409,-118.33106,10
34.03788,-118.61384,1
34.22077264011549,-118.444975269807,0
34.03912353515625,-118.66838073730467,3
34.15639,-118.17301,3
34.07561,-118.36462,7
33.80129,-118.3887,1
33.953571,-118.276184,1
34.4199885097671,-118.5232024267316,0
34.19346,-118.59575,1
34.02493901075697,-118.36904032920393,6
34.59125,-118.15436,0
34.19233,-118.33825,1
33.89321,-118.07536,1
33.78425,-118.15511,2
34.05677,-118.38616,0
34.09519,-118.3634,8
34.19493,-118.59819,0
33.88476,-118.12619,2
34.09112,-118.34378,9
33.9824432,-118.3325161,3
33.97932815551758,-118.43812561035156,4
33.99311,-118.4664,13
34.23252,-118.46413,1
33.90699,-118.37353,2
34.10301,-118.34413,20
34.19596,-118.39457,1
34.08283,-118.37165,4
33.77047,-118.18556,15
34.02686262645552,-118.3844634033089,11
34.07990373123995,-118.36311777473526,9
33.93351,-118.13631,0
34.03248,-118.49478,0
34.07305,-118.38238,1
34.10897,-118.30889,4
34.09255,-118.13145,0
34.10755,-118.36947,1
34.1611147,-118.3768283,4
34.07906061135289,-118.39149094177571,4
34.099105973182404,-117.97771083552092,0
33.96511,-118.38983,0
34.01566,-118.4118,7
33.74117,-118.29491,2
34.18658,-118.16425,0
33.81783,-118.28969,0
34.15988,-118.34212,1
34.09129,-118.28164,5
34.16834316966459,-118.50587222285635,2
33.84112,-118.3842,9
34.06778727796495,-118.35107230655592,10
34.02016,-118.50054,11
33.83905,-118.38825,10
33.980243943666444,-118.23425550380956,3
33.99013,-118.46892,20
34.05728,-118.17287,0
34.07354,-118.37679,2
33.86311416895643,-118.39857593178748,6
34.09315,-118.1621,1
33.94293,-118.34862,1
34.089,-118.38768,7
33.99518,-118.46334,6
34.17967,-118.38589,2
33.88607,-118.40094,2
33.81659583346476,-118.10615984467422,0
34.10957,-118.19135,14
34.11562,-118.27457,5
33.95642,-118.25193,1
33.98702,-118.37595,1
34.031693755588506,-118.03239419067869,0
34.04743,-118.35114,0
34.19333,-118.40043,2
34.1029,-118.34149,20
34.05659,-118.26398,11
33.83292,-118.38778,5
34.07504760569343,-118.12773045236176,0
34.10447256635324,-118.02812849183192,0
33.969449414633154,-118.34514417182756,4
34.02215,-118.80306,0
33.8317,-118.32161,4
34.04531,-118.25037,20
33.966096215670724,-118.28622919096864,0
34.11321,-118.25774,4
33.99552,-118.4093,3
34.06013,-118.3826,1
33.97946,-118.4674,10
34.09449,-118.33562,20
34.0481,-118.25666,20
34.14712,-118.34241,12
34.05861966879131,-118.38296760576829,1
33.98844,-118.46765,19
34.07968744394006,-118.37328176768423,3
34.16022,-118.58948,1
34.01380428482701,-118.261654956841,0
34.06784631814444,-118.4075037688436,12
34.251446956800166,-118.44487352135206,1
33.33887,-118.32615,16
34.57512,-118.03892,0
33.97923,-118.45948,7
34.11302,-118.37543,0
34.08191,-118.37504,5
33.9349581,-118.350524,1
34.07159,-118.35877,8
34.1383,-117.94848,3
34.02944,-118.37941,11
33.975777,-118.458199,3
34.811183230048684,-118.25533095150384,0
34.1068,-118.63499,1
34.05235,-118.26354,12
33.76843,-118.16872,5
33.834212870920446,-118.38180183854584,4
33.85589,-118.39938,8
34.03861,-118.46288,1
34.08339,-118.12591,0
34.06013,-118.38266,1
34.12148,-118.3497,4
34.14702755742165,-118.1127085270586,1
34.06035,-118.38415,1
33.940130442685856,-118.26747148506288,0
34.04406,-118.48474,2
34.05822,-118.38435,0
34.14497366258305,-118.0995648511348,1
33.98152,-118.40887,0
33.78805,-118.12999,4
34.10092,-118.34673,20
33.82187,-118.27744,0
34.03138,-118.42727,3
34.06327797338374,-118.4104548370847,9
33.97651,-118.46317,7
34.10025,-118.29976,4
34.180423886465505,-118.53164715534304,1
33.83135,-118.17211,2
34.06625,-118.38166,2
34.23931,-118.5216,1
34.02916746542733,-118.31516057385772,3
34.16609,-118.55306,0
34.1794598,-118.1370481,2
33.97268420898276,-118.37833068060512,1
33.98997268051496,-118.42740699880984,2
34.0886,-117.79641,2
34.09787218179692,-118.26150447007636,2
34.04889,-118.54823,0
33.99461,-117.93802,2
34.17258,-118.62463,1
34.145649,-118.149696,12
34.19565,-118.40966,1
34.03527,-118.49995,1
34.10899,-118.49958,0
34.17182,-118.55318,0
34.05088,-118.26519,15
34.12317,-118.19484,1
33.3403891,-118.3259656,20
34.19259182634926,-118.41105155101768,1
34.08298,-118.31718,8
33.97076,-118.16324,1
34.07409211681758,-117.7284168300025,1
34.044699078760885,-118.26334959251382,18
33.991897024519915,-118.33932143890712,2
34.14898,-118.41849,2
34.06013,-118.38272,1
34.14487,-118.11391,1
33.9712,-118.32613,1
34.1498533,-118.3632759,3
33.85347316670882,-118.39784866792164,8
34.08583,-118.1385,0
34.2211,-118.54782,1
33.87415166663793,-118.38060708843348,1
34.07702,-118.27347,3
34.10899,-118.19917,5
34.19728,-118.54516,2
33.89188,-118.3549,3
34.20368,-118.57128,1
34.03399,-117.95328,0
34.1356,-117.90297,4
34.06322137399315,-118.37437389828716,3
34.07253,-118.18409,5
33.97704759607333,-118.3872374852375,2
34.09197,-118.35498,10
34.0808868,-118.091807,0
34.0411,-118.34338,0
34.05109,-118.32914,2
33.79189,-118.20295,0
34.08146,-118.32382,4
33.97239,-118.3724,1
34.11721,-118.03954,0
34.10431371231668,-118.34052366994028,20
34.04923,-118.43665,1
34.12217,-118.07346,0
34.07832,-118.270523,4
34.01318934529039,-118.4955712679348,20
33.98704,-117.91323,1
34.05846,-118.38353,0
33.97459,-118.45682,4
34.05909369989548,-118.384689562935,0
34.16345,-118.36538,3
34.11253,-118.37539,0
34.114738381957366,-118.38533189497248,3
33.96964,-118.35469,2
34.03251,-118.32866,2
33.91942,-118.20913,1
34.0199,-118.28266,12
34.07946307937713,-118.2210469640957,5
34.03081807889594,-118.2650058353996,3
34.09966006956956,-118.35869913951628,7
34.0739,-117.91408,1
33.98875211412021,-118.42405748202032,1
34.09624,-118.34656,20
33.83414,-118.24592,0
33.99336,-117.93316,2
34.06519,-118.13146,2
34.09076,-117.96735,2
34.17007,-118.46056,0
34.10234,-118.21222,5
34.66543,-118.19105,3
34.14175,-118.39993,2
34.11471,-118.08143,0
33.82554,-118.36622,3
34.09343,-118.11921,1
34.079850771531994,-118.05881405226258,1
34.10259,-118.33742,20
34.10943,-118.34073,20
34.03451341701212,-118.46323118257976,5
34.67369,-118.18022,0
34.04867,-118.22461,3
34.21406,-118.3879,1
34.05026,-118.4679,0
33.83280944824219,-118.09868621826172,2
33.9803,-117.90506,1
34.17982,-118.55333,0
34.08066,-118.25865,6
33.98721,-118.46499,17
34.03048,-118.30016,1
34.10478725248894,-118.09170506529644,0
33.90092225824168,-118.41762126805536,2
34.05268,-118.39353,1
33.8611228,-118.0888349,1
34.14534,-118.20273,0
33.87115,-118.38697,2
34.05878,-118.11139,3
34.07564,-118.22181,4
33.76798,-118.17293,6
33.84365,-118.36065,2
34.08008,-118.2016,1
34.10909,-118.31937,17
33.81877,-118.26654,1
34.10883003018838,-117.90507587714094,2
34.03918124533144,-118.29896183106248,3
34.14106,-118.18257,2
33.96276,-118.33048,1
33.35412,-118.33247,9
33.86409,-118.29386,1
34.0965,-118.33756,20
34.04434,-118.25429,20
34.06461,-118.34185,3
34.13285172044491,-118.14539675199208,1
34.04426843819205,-118.34047483113368,0
33.95631062525289,-118.38397546835876,0
34.18042,-118.40051,1
34.08772,-118.34624,7
34.09613,-118.3542,10
34.094746302978784,-118.34421135537764,20
34.04449175464669,-118.57309534410264,1
33.98124,-118.03105,5
33.98017,-118.33136,5
33.90039,-118.41985,2
33.97537,-118.3558,3
34.16548,-118.16454,4
33.97217,-118.35545,1
34.05843,-118.38327,0
33.98819756199515,-117.90462108195418,0
34.08834,-118.36624,9
33.34405371020355,-118.3294962475638,20
34.02749,-118.14904,1
33.977,-117.92265,2
34.17883,-118.40945,2
34.05536,-118.17662,1
33.87143,-118.38538,2
33.97766,-118.46051,7
33.74652876266165,-118.11989983730253,2
34.01371,-118.23796,1
33.8713,-118.39263,4
34.08592,-118.08934,1
34.13842,-118.23993,3
34.09208621021535,-118.29190682192758,5
34.06832,-118.22173,6
33.93916,-118.30254,0
34.02888970775828,-118.32905802012986,1
34.022,-118.48644,6
34.05547,-118.445289,7
34.10497,-118.38082,1
33.97169,-118.42786,2
33.72395,-118.32498,4
33.92090407008671,-118.34537110354948,3
34.05467,-118.10745,2
34.10686,-118.33751,20
34.19024,-118.59202,1
34.08345,-118.30882,4
34.10061,-118.34669,20
33.86374,-118.39343,8
33.96985,-118.03167,4
34.01621,-118.49437,20
34.15268,-118.38854,1
34.04180755321859,-117.79533221713076,0
33.75505,-118.3975,1
34.065186440480154,-118.2422167544569,19
34.08341,-118.20685,4
34.10289,-118.34758,20
34.16687,-118.69607,0
33.99806,-118.3427,2
34.04573,-118.25099,20
34.03446,-118.29738,1
33.89911971988047,-118.41911144037417,2
34.10566,-118.30132,5
34.058190619050734,-118.3848517595764,0
33.87503,-118.11547,1
34.20025,-118.64758,0
34.0933254288065,-118.34492485225977,20
33.82886,-118.31474,4
34.012547560364034,-118.48794646145151,20
34.07234,-118.31802,1
34.14784,-118.41696,2
33.722826578195104,-118.29005979001522,4
34.22307,-118.59908,2
34.10718,-117.74362,1
34.1618574003975,-118.48013789869196,1
34.052692707111845,-118.26290971747852,10
33.97408,-118.28512,1
34.06093736262201,-118.37519598609018,3
34.42003,-118.4888,1
34.03665,-118.86421,4
34.0466739903311,-118.32332398402284,2
34.09204,-118.24955,2
34.09300344948682,-118.3467208527751,20
34.13426,-118.25545,1
34.08915099506287,-118.43191690242377,1
34.0647,-118.39351,7
33.99131,-118.46062,8
34.14853,-118.38128,3
34.05043,-118.26326,15
34.10940261314461,-118.26552554072812,3
34.09076,-118.37497,7
34.05488,-118.12708,1
33.977750829392505,-118.32201655602049,1
34.04009,-118.44402,1
34.14668,-118.1127,1
34.04455,-118.30224,4
34.17564205649107,-118.32273622378116,3
34.05236,-117.92948,1
34.10302,-118.23509,1
34.091957475009664,-118.29067560589782,5
34.13411307795853,-118.00909645286568,0
33.99706,-118.44991,2
34.04515,-118.77659,1
34.1146,-118.58201,1
34.12883,-118.23286,1
34.13059,-118.37895,0
34.04273,-118.36615,1
34.04775,-118.30482,4
33.77714,-118.16986,3
34.02026,-118.47336,2
34.07562,-118.2699,5
34.05318,-118.26274,10
33.98379952188159,-118.45785021380524,8
34.11774,-118.21157,1
34.01133,-118.31757,0
34.09546,-118.35779,7
33.79826,-118.16581,6
34.07847,-118.15504,1
33.96461,-118.34614,1
33.99862,-118.41473,2
33.97274,-118.36575,2
34.10937,-118.43399,1
34.09753471206196,-118.28851954756088,7
34.08984,-118.24927,3
34.07738,-118.35977,8
33.92623,-118.38518,1
34.06131,-118.28861,4
34.03011,-118.37013,8
33.95324,-118.43724,1
34.12119101099859,-117.7402602508664,1
34.04249691585065,-118.3612125060046,1
34.17618,-118.5222,0
33.90807,-118.32309,1
34.05787,-118.30038,9
34.25609,-118.31806,1
34.06280364085574,-118.29082285945582,5
34.07428,-118.30944,1
33.757220709420466,-118.13111780420122,4
34.17398,-118.36015,3
34.1771497,-118.5078905,2
34.05561878049792,-118.05804179041692,1
34.06049,-118.27042,7
34.00490343391278,-117.97065057534962,2
33.99188,-118.4548,4
34.03953,-118.45341,1
33.95682,-118.38416,0
33.99222,-118.43691,2
34.06015,-118.38299,1
34.1974,-118.48243,0
34.00021,-118.45576,2
34.00539,-118.39339,2
34.05366,-118.32945,2
34.44892,-118.56686,0
34.09444164651658,-118.36184227675106,6
34.09144165459154,-118.31276627309002,6
34.062,-118.29627,6
34.05140016831583,-118.2631595678344,14
34.10124,-118.34039,20
33.96011,-118.40703,0
34.07954,-118.56996,1
34.00962,-118.43167,1
34.23776997909188,-118.63909592580704,0
34.09549,-118.33907,20
34.062041171824696,-118.4378266444118,8
34.1989,-118.53763,0
33.90449,-118.4205,1
34.15456,-118.59182,1
34.09354,-118.35263,8
34.09348697619468,-118.34656150057027,20
34.574,-117.92383,0
33.99589,-117.94131,1
34.13629,-118.82166,1
34.050785066468094,-118.26154813403788,17
33.8423,-118.31061,1
34.12199,-118.25472,3
33.98995,-117.91797,0
33.7553,-118.39571,1
33.9227432,-118.2688714,1
33.9992380787594,-118.4777672932541,15
34.10274,-117.87253,0
34.0868,-118.33772,5
34.08823,-118.37364,8
33.90168,-118.30209,2
34.10958,-118.0587,0
34.01869,-118.47379,2
34.08714,-118.34263,7
34.18444,-118.15255,1
34.03263621475124,-118.49212227265716,0
34.20311,-118.13858,1
33.98971,-118.03036,2
33.92172,-118.28978,3
33.913709782732255,-118.3485586110302,1
33.9787795,-118.4609707,7
34.04873,-118.34956,0
34.22755,-118.53911,3
33.76442,-118.13788,5
34.06903,-117.92253,2
34.08218,-118.26675,5
34.07239182237343,-118.3738528004052,2
33.90993,-118.37288,3
34.10568,-118.34839,20
34.4378939,-118.2658413,0
33.78730082763171,-118.1745732130466,8
34.41882,-118.56416,1
34.11381,-118.20724,4
34.07267566471436,-118.31380039426529,1
34.158765893506725,-118.5730924116516,1
34.10823,-118.29754,5
34.10688351074095,-118.36733344306646,1
34.24083,-118.22811,1
34.07851,-118.06388,1
33.77388,-118.18556,12
34.09769,-118.31554,13
34.17270041346341,-118.35458095970566,3
33.33992,-118.32747,15
34.086469197660364,-118.37156548989938,8
34.06398,-118.37306,3
33.76135,-118.13524,6
34.09336006460788,-118.34317389337228,20
34.21161,-118.60633,3
34.07111,-118.30116,2
34.0594,-118.05786,0
34.07197,-117.81903,2
34.06697,-118.37653,3
34.06407,-118.39025,3
34.06285,-118.45218,1
34.08538,-118.12294,1
33.97483,-118.45864,3
33.9792,-118.45995,7
34.1465254,-118.3672745,7
34.01234,-118.49556,20
34.08403,-118.36395,8
34.09002959388638,-118.20788854574556,4
33.84795,-118.38615,7
34.06055118655915,-118.27022309574814,7
34.10115,-118.27781,4
33.81226,-118.38852,4
33.98594,-118.46818,17
34.171520904175935,-118.08374045355518,0
34.21026,-118.61836,1
34.14997601502757,-118.3760916387733,2
34.09048803715447,-118.32513441591904,12
34.063563607991995,-118.3773668407612,3
34.06221684778655,-118.43275573373,5
34.58088,-117.75511,0
34.10443,-118.34299,20
33.92738,-118.42532,3
34.056088736681524,-118.29360648505,5
34.06113,-118.37594,3
34.17919,-118.16099,0
34.09439,-118.28669,8
34.07719728006768,-118.6043908104772,0
34.09653,-118.0733,1
34.08909,-118.37379,7
34.10466,-118.34291,20
34.09454,-118.04074,0
34.05537953817848,-118.30557274621556,9
34.07025,-118.39843,11
33.92573165893555,-118.37571716308594,2
34.09024300933214,-118.28098298784552,4
34.0289,-117.92198,1
34.0188299638231,-118.39626917318093,10
34.06021,-118.31088,6
33.99225818887631,-118.2784576740474,0
33.97866834054771,-118.4433775883098,4
33.99837357999348,-118.46679591659723,7
34.09137,-118.40151,4
34.10512,-118.33856,20
34.02761,-118.40958,3
33.98149,-118.39328,2
34.02496,-118.49209,6
34.1979,-118.52083,1
